student_id,student_name,parent_name,parent_email,address,gender,age,attendance_rate,study_hours_weekly,previous_grades,assignment_completion,class_participation,extra_curricular,library_visits,online_resource_hours,parent_education,family_income,internet_access,tutoring,mentor_support,stress_level,motivation_score,final_grade,performance_category,pass_fail,last_reported_at,reported_by,counselor_reported,added_by,created_at,updated_at
576,Tongbram Bembem,,,,Female,20,72.37,3.2,56.75,91.99,1.9,No,4,7.0,Bachelor,Low,Yes,Yes,No,9.1,4.9,65.35,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
577,Leishangthem Romesh,,,,Male,16,83.68,3.0,51.13,30.7,9.7,No,3,11.5,PhD,Low,Yes,No,Yes,4.5,4.7,69.98,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
578,Mutum Sanatombi,,,,Female,15,46.48,2.7,32.62,91.77,6.9,Yes,3,17.4,Bachelor,Medium,Yes,Yes,No,4.6,9.0,96.8,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
579,Hijam Priyabala,,,,Female,19,81.12,3.2,65.38,70.02,5.1,Yes,2,18.6,Bachelor,Low,No,Yes,No,6.5,4.3,108.21,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
580,Phuritshabam Memchoubi,,,,Female,23,45.51,8.0,58.21,53.22,4.6,Yes,2,6.7,Master,Low,Yes,No,No,7.8,8.7,90.41,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
581,Thangjam Thoibi,,,,Female,20,97.91,5.9,74.42,80.61,3.9,No,2,1.3,Master,Low,Yes,Yes,No,7.6,3.8,87.3,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
582,Konthoujam Tomba,,,,Male,24,69.3,8.7,73.48,65.54,9.8,Yes,2,8.4,High School,Low,Yes,Yes,Yes,1.2,5.8,112.51,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
583,Laishram Sanatombi,,,,Female,21,49.04,12.0,38.45,64.94,2.2,Yes,3,7.9,PhD,Medium,Yes,Yes,No,7.2,2.3,64.66,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
584,Oinam Ibemhal,,,,Female,19,60.54,6.6,98.39,37.71,3.8,Yes,0,19.7,Master,Medium,No,Yes,No,5.1,8.4,111.05,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
585,Konsam Tombi,,,,Female,24,64.8,5.9,43.09,57.27,5.4,Yes,4,8.6,High School,Low,Yes,No,Yes,5.7,7.6,80.04,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
586,Khundongbam Suresh,,,,Male,20,85.49,15.0,61.17,46.87,5.3,No,3,6.1,High School,Low,Yes,Yes,No,6.1,5.8,106.05,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
587,Yumnam Bembem,,,,Female,19,84.61,4.5,64.17,31.1,5.2,Yes,6,7.3,Bachelor,Medium,Yes,Yes,Yes,7.6,1.2,69.76,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
588,Wahengbam Nandakumar,,,,Male,23,76.72,2.3,86.91,55.21,2.6,Yes,4,7.9,Bachelor,Medium,No,Yes,No,8.5,5.3,102.3,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
589,Ningthoujam Sanalembi,Parent of Ningthoujam Sanalembi,parent589@example.com,Address for student 589,Female,20,46.36,7.8,36.95,36.29,2.3,Yes,1,16.4,Master,High,Yes,Yes,No,6.8,3.0,55.7,Below Average,Fail,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
590,Potsangbam Biren,,,,Male,22,49.09,4.0,60.01,47.98,3.3,Yes,4,1.6,High School,Medium,No,Yes,No,6.1,4.7,63.53,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
591,Maisnam Sanjit,,,,Male,16,45.63,6.4,74.0,36.48,9.2,Yes,6,6.3,Bachelor,High,Yes,No,No,4.4,8.7,91.76,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
592,Sorokhaibam Ibungo,,,,Female,23,74.63,3.2,45.06,37.07,2.0,Yes,3,19.3,Bachelor,Medium,Yes,Yes,No,2.2,7.9,89.05,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
593,Heisnam Ibomcha,,,,Male,19,92.63,7.9,73.92,43.93,7.8,No,2,3.1,High School,Medium,Yes,Yes,Yes,9.6,3.2,102.09,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
594,Thounaojam Priyabala,,,,Female,21,66.03,5.8,94.66,99.99,7.8,Yes,1,14.9,Bachelor,Medium,Yes,No,No,5.2,9.9,123.32,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
595,Wangkhem Ongbi,,,,Female,24,49.65,5.6,99.83,30.15,8.3,Yes,4,7.1,High School,Low,Yes,No,Yes,6.1,9.1,106.71,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
596,Pukhrambam Reena,,,,Female,15,73.48,8.8,32.27,74.71,9.0,Yes,4,11.6,High School,Low,No,Yes,Yes,7.8,5.8,98.4,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
597,Sorokhaibam Romen,,,,Male,24,88.71,12.2,46.49,39.89,3.4,No,3,2.0,Bachelor,Low,Yes,Yes,No,1.6,5.8,78.38,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
598,Ningthoujam Tomba,,,,Male,19,84.5,14.3,51.72,94.44,3.0,Yes,2,6.1,PhD,Medium,Yes,No,No,8.7,9.1,105.21,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
599,Heisnam Sunita,,,,Female,24,92.89,8.7,57.94,36.55,5.2,No,4,10.0,High School,Low,Yes,No,No,8.2,6.7,79.06,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
600,Lourembam Sharmila,,,,Female,16,56.67,6.0,46.96,96.85,3.4,Yes,6,4.6,Bachelor,Low,Yes,No,Yes,8.0,5.8,75.55,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
601,Thangjam Ibungo,,,,Male,20,51.64,6.1,44.24,72.76,7.6,No,3,10.8,High School,Medium,Yes,Yes,No,1.2,7.7,89.25,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
602,Kshetrimayum Ibemhal,,,,Female,15,92.79,9.9,96.82,30.09,6.7,Yes,2,4.4,High School,High,Yes,No,No,5.7,3.1,103.98,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
603,Moirangthem Memchoubi,,,,Female,17,79.45,3.1,94.3,92.58,8.9,No,5,13.0,Bachelor,Low,Yes,No,Yes,1.5,8.9,117.01,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
604,Naorem Bembem,,,,Female,19,58.66,3.6,33.29,66.52,1.7,Yes,1,18.1,Master,Medium,Yes,No,No,6.0,5.8,63.63,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
605,Laishram Bimol,,,,Male,18,84.54,1.6,53.72,48.39,9.2,Yes,1,1.7,High School,Low,Yes,Yes,Yes,7.5,6.4,90.37,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
606,Angom Sanjoy,,,,Male,17,88.91,10.3,58.36,83.71,3.6,No,1,4.3,PhD,High,Yes,Yes,No,2.1,1.8,86.25,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
607,Tongbram Ibohal,,,,Male,24,76.9,13.1,46.73,94.87,5.4,Yes,1,16.9,High School,Low,Yes,Yes,No,7.3,3.8,81.28,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
608,Akoijam Sanalembi,,,,Female,19,81.27,8.7,74.02,63.86,4.9,No,2,12.6,Master,High,No,Yes,No,5.0,4.8,95.95,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
609,Chongtham Thoibi,,,,Female,22,62.52,1.8,74.83,52.09,7.8,Yes,3,1.6,Master,Low,Yes,No,Yes,8.3,4.7,77.73,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
610,Wahengbam Sanatombi,,,,Female,18,72.32,7.9,89.54,85.23,4.8,No,1,9.7,Bachelor,High,Yes,Yes,Yes,5.8,8.0,115.0,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
611,Mutum Somorjit,,,,Male,15,71.45,4.6,81.86,77.72,9.5,No,1,4.2,High School,Low,Yes,Yes,Yes,4.0,3.5,100.12,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
612,Sagolsem Ibemhal,,,,Female,21,90.88,7.0,67.98,92.21,9.1,No,2,4.0,Bachelor,Low,Yes,No,Yes,4.0,2.6,84.48,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
613,Khumanthem Tombi,,,,Female,22,90.4,14.6,75.75,78.48,8.8,No,3,18.8,Bachelor,Low,Yes,No,Yes,9.1,6.2,100.72,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
614,Elangbam Priyabala,,,,Female,17,89.96,3.4,49.18,47.05,1.6,No,5,15.2,Master,Low,No,Yes,No,5.1,6.5,88.49,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
615,Phuritshabam Bembem,,,,Female,20,40.66,8.8,71.51,95.22,8.7,No,4,13.9,Bachelor,High,Yes,Yes,Yes,4.7,2.1,94.68,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
616,Hijam Rajen,,,,Male,16,84.97,5.4,64.25,37.34,8.0,Yes,3,4.8,Bachelor,Medium,Yes,Yes,No,1.4,1.0,97.21,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
617,Phuritshabam Ibotombi,,,,Male,21,85.52,6.1,39.33,48.76,1.9,Yes,1,2.4,Master,Medium,Yes,Yes,No,4.3,9.3,102.52,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
618,Maibam Sanalembi,Parent of Maibam Sanalembi,parent618@example.com,Address for student 618,Female,22,80.7,2.0,46.98,66.41,2.0,No,2,17.4,PhD,High,Yes,No,Yes,8.6,1.7,39.77,At Risk,Fail,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
619,Sinam Dinesh,,,,Male,20,85.38,4.7,50.42,69.6,1.9,No,0,0.1,Bachelor,Medium,Yes,Yes,No,7.8,9.1,84.26,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
620,Thoudam Robindro,,,,Male,20,90.52,2.7,94.7,31.07,1.1,No,2,7.8,Master,High,Yes,No,Yes,3.0,4.6,82.55,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
621,Mutum Ongbi,,,,Female,19,68.22,9.0,46.13,84.64,5.9,No,2,5.6,Bachelor,Low,No,Yes,No,4.7,6.9,86.65,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
622,Tongbram Ibemhal,,,,Female,22,70.12,6.2,50.25,55.31,9.8,No,5,11.4,Bachelor,High,Yes,No,No,2.8,2.7,75.33,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
623,Wangkhem Biren,,,,Male,15,47.48,8.1,55.85,58.45,4.9,Yes,3,5.0,Bachelor,Low,Yes,No,Yes,9.6,8.4,75.99,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
624,Leishangthem Memchoubi,,,,Female,24,63.12,3.5,76.46,86.66,5.9,Yes,2,6.2,Master,Medium,No,No,No,6.4,2.6,68.92,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
625,Nongmaithem Nimai,,,,Male,18,78.6,4.3,38.28,56.55,9.7,Yes,4,17.0,Bachelor,Medium,Yes,Yes,Yes,7.8,4.5,84.74,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
626,Hijam Reena,,,,Female,18,86.82,9.8,96.78,33.31,3.3,Yes,5,12.1,Bachelor,Medium,No,No,No,7.4,3.1,77.17,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
627,Akoijam Tomba,,,,Male,17,53.03,5.0,90.59,42.35,8.7,Yes,3,2.9,Bachelor,Medium,Yes,No,No,8.9,8.5,90.14,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
628,Sinam Sanatombi,,,,Female,17,48.27,4.2,70.41,96.91,5.9,No,2,14.5,Bachelor,Medium,Yes,No,Yes,9.5,8.7,88.21,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
629,Thangjam Bobo,,,,Male,18,79.78,9.1,77.18,34.93,6.1,No,0,4.1,Bachelor,High,No,Yes,No,1.3,4.3,105.07,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
630,Laishram Romen,,,,Male,15,40.11,3.5,31.17,54.85,4.1,Yes,3,8.7,Master,High,Yes,Yes,Yes,9.8,3.8,64.1,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
631,Oinam Suresh,,,,Male,16,50.7,4.4,53.73,65.22,6.1,Yes,1,12.9,Bachelor,High,Yes,Yes,Yes,8.8,8.0,88.87,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
632,Shamurailatpam Sunita,,,,Female,23,41.74,5.8,85.7,64.53,1.7,Yes,6,5.4,High School,High,Yes,Yes,Yes,4.4,8.9,113.54,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
633,Konsam Ibomcha,,,,Male,24,50.01,7.6,35.42,30.28,7.9,Yes,4,7.7,Master,Medium,Yes,No,No,8.5,6.6,78.0,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
634,Yumnam Tomba,,,,Male,16,50.88,5.2,49.76,65.08,3.6,Yes,3,14.7,Master,High,No,No,No,7.6,9.3,85.16,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
635,Konthoujam Bembem,,,,Female,19,63.26,2.1,70.97,56.86,9.0,Yes,7,18.8,Bachelor,High,No,No,No,8.1,4.4,74.13,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
636,Khundongbam Sanalembi,,,,Female,23,64.14,8.3,47.95,98.05,4.3,Yes,4,10.6,High School,Medium,No,Yes,No,3.0,2.4,82.84,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
637,Ningthoujam Deven,,,,Male,23,92.46,11.2,95.38,41.14,2.3,Yes,3,0.2,PhD,Medium,Yes,Yes,Yes,6.8,2.6,98.66,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
638,Sorokhaibam Biren,,,,Male,22,70.61,4.1,39.17,54.79,7.3,No,1,6.8,Master,High,Yes,Yes,No,1.2,7.0,100.34,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
639,Angom Ibemhal,,,,Female,15,83.4,4.9,85.82,59.36,2.5,Yes,2,8.0,High School,Medium,Yes,No,No,8.6,4.7,81.6,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
640,Loitongbam Tombi,Parent of Loitongbam Tombi,parent640@example.com,Address for student 640,Female,15,46.25,2.9,65.56,57.35,7.8,Yes,1,6.8,High School,Medium,No,No,No,9.6,2.4,54.13,Below Average,Fail,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
641,Potsangbam Thoibi,,,,Female,23,53.53,6.0,82.52,76.61,9.7,Yes,4,8.7,Bachelor,Low,Yes,Yes,No,7.0,3.6,85.46,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
642,Rajkumari Sanatombi,,,,Female,22,82.18,3.3,51.75,45.09,8.0,Yes,2,12.7,Bachelor,High,Yes,No,No,5.6,5.8,67.1,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
643,Nameirakpam Priyabala,Parent of Nameirakpam Priyabala,parent643@example.com,Address for student 643,Female,24,43.17,12.8,66.01,45.48,1.2,No,1,2.4,High School,High,No,No,Yes,7.5,2.1,56.71,Below Average,Fail,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
644,Thounaojam Sanjit,,,,Male,23,69.2,4.8,89.98,81.04,6.4,No,2,5.5,Bachelor,Medium,Yes,No,Yes,3.9,1.0,88.79,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
645,Sapam Memchoubi,,,,Female,21,75.96,4.4,62.68,65.02,7.3,Yes,1,10.2,Bachelor,Low,Yes,Yes,No,6.6,9.3,82.69,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
646,Wangkhem Ranjit,,,,Male,17,76.13,4.7,55.18,59.06,8.4,No,3,6.3,Master,Medium,Yes,No,No,7.5,3.7,68.23,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
647,Pukhrambam Priyokumar,,,,Male,17,41.38,3.5,67.53,41.84,1.5,Yes,1,19.8,Bachelor,Medium,Yes,Yes,No,2.3,3.0,61.08,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
648,Heisnam Kiran,,,,Male,16,59.33,6.5,80.22,43.13,5.3,No,3,8.6,Bachelor,Medium,Yes,Yes,No,2.3,7.3,101.11,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
649,Luwang Reena,,,,Female,19,78.19,4.6,61.05,30.74,5.8,Yes,3,17.4,PhD,Medium,Yes,No,Yes,7.4,8.7,78.81,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
650,Lourembam Ibungo,,,,Male,17,48.94,9.3,95.72,36.4,2.5,Yes,1,17.9,High School,High,Yes,No,No,4.9,6.7,75.6,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
651,Kshetrimayum Bishwajit,,,,Male,20,81.72,6.4,50.65,68.98,3.9,No,2,16.7,High School,Medium,Yes,Yes,No,9.0,3.3,68.16,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
652,Nongmaithem Bembem,,,,Female,16,84.76,7.9,63.28,92.43,5.0,No,3,0.9,Master,Medium,Yes,Yes,No,3.8,8.8,104.28,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
653,Moirangthem Somorjit,,,,Male,17,98.92,8.4,82.98,50.1,8.5,No,6,19.0,High School,High,Yes,No,No,1.4,5.6,107.01,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
654,Naorem Dinesh,,,,Male,19,52.59,11.2,78.24,52.94,9.4,Yes,3,2.6,Master,Medium,Yes,Yes,No,6.8,4.4,99.56,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
655,Yengkhom Sanalembi,,,,Female,15,89.51,4.3,90.45,38.09,6.7,Yes,5,0.7,High School,Low,Yes,No,No,7.2,6.4,97.84,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
656,Akoijam Sanatomba,,,,Male,15,71.22,3.7,99.78,57.2,4.6,No,1,8.3,High School,Medium,Yes,No,No,6.0,7.3,89.67,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
657,Chongtham Robindro,,,,Male,24,62.41,4.1,59.88,32.61,3.3,Yes,2,3.9,PhD,Medium,Yes,No,No,7.1,6.3,79.23,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
658,Wahengbam Rojit,,,,Male,23,47.34,5.8,37.78,94.23,9.8,Yes,3,3.7,Bachelor,High,Yes,No,Yes,5.7,9.3,93.12,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
659,Panmei Ibemhal,,,,Female,21,84.13,6.8,32.13,77.12,9.8,Yes,3,5.8,Master,High,Yes,No,No,7.2,6.7,99.31,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
660,Thokchom Thoibi,,,,Female,15,54.15,3.1,80.88,99.35,9.3,Yes,1,5.0,High School,Medium,Yes,No,Yes,1.4,8.9,116.82,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
661,Okram Sunita,,,,Female,22,62.29,3.9,91.18,91.8,8.1,Yes,3,13.7,High School,Low,Yes,No,No,4.3,6.3,100.69,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
662,Sagolsem Premo,,,,Male,17,43.75,6.8,45.45,63.11,3.9,Yes,3,3.7,Master,Low,Yes,Yes,Yes,2.9,4.0,85.73,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
663,Khumanthem Sunil,,,,Male,22,88.08,6.3,41.09,66.38,8.4,Yes,1,10.9,Bachelor,Medium,Yes,Yes,No,1.9,5.8,96.31,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
664,Maisnam Tombi,,,,Female,19,86.0,4.4,34.35,43.34,4.7,No,3,19.7,Bachelor,Medium,No,No,No,3.1,1.8,69.56,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
665,Elangbam Bimol,,,,Male,15,84.02,2.1,87.59,62.34,3.9,Yes,2,8.6,High School,Medium,No,Yes,Yes,2.7,3.1,81.2,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
666,Phuritshabam Sushil,,,,Male,21,57.97,6.3,51.8,93.21,7.7,Yes,4,12.8,Bachelor,Medium,Yes,No,Yes,9.8,7.9,77.11,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
667,Keisham Sanatombi,,,,Female,19,50.41,8.2,58.12,33.56,1.7,Yes,4,19.4,Master,High,Yes,No,No,3.6,7.0,61.76,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
668,Thiyam Bembem,,,,Female,20,78.25,8.0,65.19,90.45,1.4,No,3,2.8,Master,High,No,No,No,3.1,2.5,75.81,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
669,Maibam Rishi,,,,Male,20,69.77,4.9,88.76,53.87,5.0,Yes,4,8.4,Bachelor,Low,Yes,Yes,Yes,8.5,4.9,84.65,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
670,Mutum Bhorot,,,,Male,22,50.7,3.2,75.56,92.97,5.0,No,5,17.0,Bachelor,Medium,Yes,Yes,Yes,4.8,2.3,81.27,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
671,Tongbram Robichandra,,,,Male,23,81.15,2.5,73.05,95.86,9.1,Yes,3,18.6,Bachelor,Medium,Yes,Yes,No,4.8,8.7,107.14,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
672,Sanasam Priyabala,,,,Female,16,99.47,3.1,42.3,76.96,2.1,No,2,12.0,Bachelor,Low,Yes,Yes,No,5.0,2.0,76.16,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
673,Konthoujam Memchoubi,,,,Female,23,84.83,7.3,65.92,76.51,2.1,Yes,6,2.9,Master,Medium,No,No,Yes,4.7,6.9,91.83,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
674,Longjam Reena,,,,Female,24,84.4,4.7,80.08,61.69,2.3,Yes,2,18.0,High School,Low,Yes,No,No,3.9,6.5,86.03,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
675,Huidrom Sanalembi,,,,Female,23,97.02,5.6,98.13,88.49,1.3,No,2,3.5,High School,Low,Yes,No,No,3.6,5.3,101.95,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
676,Hijam Nandakumar,Parent of Hijam Nandakumar,parent676@example.com,Address for student 676,Male,24,52.18,1.6,44.1,97.31,1.6,No,4,7.1,PhD,Medium,No,No,Yes,8.9,3.5,54.3,Below Average,Fail,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
677,Ngangbam Ibemhal,,,,Female,24,73.93,9.5,30.67,84.26,6.9,Yes,1,7.5,High School,Medium,Yes,Yes,No,2.5,4.6,99.75,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
678,Meisnam Thoibi,,,,Female,21,98.78,11.0,35.27,73.54,4.9,Yes,0,8.9,High School,Medium,Yes,Yes,Yes,2.6,8.3,122.02,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
679,Koijam Tombi,,,,Female,15,49.92,3.5,56.31,72.48,7.9,Yes,4,15.8,Bachelor,Medium,Yes,Yes,Yes,6.1,7.9,106.33,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
680,Takhellambam Bembem,,,,Female,21,82.02,12.4,87.44,89.46,9.9,No,4,16.0,Master,Low,Yes,No,Yes,4.1,7.6,115.06,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
681,Shijagurumayum Sanatombi,,,,Female,24,75.15,4.3,30.5,67.88,6.9,Yes,2,14.4,Bachelor,Medium,No,No,No,4.8,7.7,94.13,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
682,Sinam Ibotombi,Parent of Sinam Ibotombi,parent682@example.com,Address for student 682,Male,19,75.19,2.9,61.97,86.27,1.5,Yes,0,0.4,Bachelor,Medium,No,No,No,8.3,2.3,52.4,Below Average,Fail,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
683,Konthoujam Dhananjoy,,,,Male,20,81.86,3.3,53.05,65.62,1.9,Yes,3,11.3,PhD,Medium,Yes,No,No,9.1,1.9,66.09,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
684,Sagolband Priyabala,,,,Female,24,95.78,4.0,33.67,34.37,8.9,No,6,14.9,Master,High,Yes,No,Yes,8.1,8.8,91.38,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
685,Khundongbam Nilachandra,,,,Male,21,86.95,3.8,61.52,56.88,5.7,No,4,8.9,Master,Medium,Yes,Yes,Yes,3.1,8.5,98.89,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
686,Phurailatpam Memchoubi,,,,Female,19,43.37,4.5,47.83,61.11,8.4,No,3,18.9,High School,Medium,No,No,No,9.8,7.1,67.08,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
687,Salam Reena,,,,Female,21,91.16,3.5,54.63,39.91,8.7,Yes,1,16.5,High School,Medium,Yes,Yes,Yes,4.3,6.5,95.84,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
688,Angom Birachandra,,,,Male,23,53.53,8.8,79.39,37.17,9.3,No,4,12.8,Bachelor,High,Yes,No,No,2.5,4.3,80.44,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
689,Loitongbam Romesh,,,,Male,17,62.61,3.9,66.51,67.48,9.5,No,4,1.2,High School,High,Yes,Yes,No,5.5,3.0,79.43,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
690,Usham Sanalembi,,,,Female,22,67.7,1.8,38.73,35.96,6.0,No,2,13.0,High School,Low,No,No,No,7.5,7.0,65.05,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
691,Khomdram Ibemhal,,,,Female,16,68.85,2.7,97.3,51.21,4.1,Yes,7,18.2,High School,Medium,Yes,Yes,Yes,1.7,9.2,118.41,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
